document	label
wish	1
he should receive a vote of confidence	1
extensive protest	0
is consensus	1
supposedly	0
have also condemned	0
grave violation	0
thanked	1
always likes to dwell on	0
has threatened	0
sharply questioned	0
islam is not alone targeted	0
gaffe	0
rejection	0
refuses	0
excessive use of force	0
even sent letters of protest	0
the protest	0
slammed	0
high prospects	1
offered to hold talks	1
working around the clock	1
are bracing	0
will make it look as if they're being brutalized	0
called on	1
we fought for half of our lives	0
would be a great tragedy	0
slams	0
openly opposed	0
fairest	1
unprecedented	1
the exaggeration	0
some sharp criticism	0
outrage	0
appreciation	1
hoped	1
hopes	1
inhumane	0
great leader	1
enjoy	1
have the illusion	1
questioning	0
gratitude	1
grieving	0
has criticised	0
turn it again into an irritant	0
no one has the right to wage war against the history of this nation	0
to applaud everything	1
not safe	0
does not function optimally	0
growing concerns	0
probably female	0
good will	1
but the alternatives are worse	0
accused	0
well	1
isolated and frustrated	0
a superficial exercise	0
once again turn its back	0
pursue	0
was turned down	0
do n't support	0
loudly trumpeted	1
outcry	0
firm opposition	0
wanted	1
criticisms	0
uncontrollable social situation	0
unhappy	0
israeli aggressors	0
decisive breakthrough	1
is concerned	0
repression	0
unjust and discriminatory policies	0
hoped	1
would want	1
inspiring	0
became an enthusiastic member	1
rejects	0
one of the most popular	1
arduous negotiations	0
appropriate	1
goodwill	1
the top violator of human rights of the last christian year	0
the way washington is treating these prisoners	0
backdrop of uncertainty	0
has refused	0
provocation	0
have n't already violated	0
fear	0
accusing	0
adopted the most pro - taiwan posture	1
aimed	0
those who would destroy it	0
interference	0
quarrel	0
simply do not understand	0
concerns	0
reckless	0
to take issue with	0
sent alarm bells ringing	0
ignored	0
nothing more than an embellishment	0
repeated calls	1
biggest	0
can not last	1
deteriorated	0
has obviously counted on	1
harsh	0
disagreed	0
believe	0
arguing	1
for once	0
alone	0
agreed	1
a land of freedom and opportunity	1
criticisms	0
pledged	1
bring hope for african economic renewal and greater democracy	1
outrage	0
refused to allow	0
an unambiguous message	1
lashed out	0
flawed	0
they stand with empty pockets and their hands empty , out toward alberta	0
axis of evil	0
because it believes in victory	1
flawed	0
did not intend to ratify	0
no more than an improved carbon copy	0
deviant	0
breast - beating	0
a terrific example of how to violate international laws and human rights	0
promoter , stabilizer and balancer	1
contributions	1
will have trouble wriggling out of the need to explain and justify	0
will not change	0
is accused	0
business - as - usual	0
willful expansion	0
would have been sending a very bad signal	0
war maniacs	0
enhance	1
recommendations	1
under no circumstances	0
axis of evil	0
has angered	0
unfounded charges	0
should be looking up smiling	1
not immediately denouncing	0
not only	0
has been somehow respected	1
refusal to respect its obligations	0
strong sense of justice	1
above all fails	0
support	1
he was going to demand	0
quiet diplomacy	1
that axis of evil statement	0
are not to be treated like those jailed by the u . s .	0
public curiosity	0
did not adequately allow the free and fair expression of will	0
relentlessly demonstrated	0
major uncertainty	0
dignity	1
were protesting	0
main problems are in the economic area	0
reminded	0
honest	1
wrong	0
blaming	0
so - called	0
vanquished	0
a true ally	1
may be	0
so - called	0
keen to fight	0
as close as	1
support	1
ideals	1
eternal scourge of corruption	0
has abused	0
provoked much criticism	0
to express openly dissenting political and religious views	0
dictation from the us	0
rigged	0
wants	0
lacks	1
settlement has increased considerably	0
to support	1
uncomfortable meeting	0
had alienated	0
turned thugs	0
suggested	1
prefer	1
favored	1
islamabad is pretending they do not exist	0
criticism of	0
making remarks unfavorable	0
in favor	1
to use constitutional methods against chavez	0
protect the environment	1
suspected	0
wish	1
lost time and credibility on a failed bet	0
work hard and with honesty	1
unable to move	0
would like to tell	1
a valentine to the coal and oil industry	0
show no sign	0
alleged	0
not in line with	0
dissatisfaction	0
hyperbole ,	0
to the healthy development of sino - us relations	1
in the worst sort of way	0
rising chinese threat	0
new political bogey	0
condemned	0
are a little testy	0
isolate and fortify itself	1
was demonising	0
are shameless	0
intimidated and beaten	0
wise campaign strategy	1
plans	1
has come out in support	1
axis of evil	0
openly invited	1
won the assurance	1
despite	0
launched campaigns against	0
oversight	0
more substantial progress	1
rig	0
are frequently embraced	1
overwhelming evidence	0
outsource our moral obligations	0
set out	1
unrealistic	0
was a turning point	1
decrying	0
the best role model	1
will not	0
running out of meaningful options	0
publicly accused	0
quite	0
designed to achieve an outcome - power at all costs	0
urge	1
has also refused to recognise	0
outmanoeuvred	0
inhumane	0
frozen out of the aftermath	0
conceded	0
the black hole of mazar - isharif	0
undermine	0
sensing	0
shackled like wild animals	0
sanctions busting	0
no to negotiations	0
ambition	1
go out into the streets to defend	1
things could be worse	1
support and encouragement	1
are ready	1
protests	0
already placed him in the evil camp	0
hate	0
such baseless accusations	0
went against	0
it is true	1
condemns	0
scandalous	0
one palestinian population center after another	0
that's what happened in argentina	0
thwarted	0
now more distant than before	0
ridiculously few	0
considered	0
evil empire	0
solid and cordial	1
sense of belonging	1
joyous	1
lumping	0
enjoying	1
obvious disagreement	0
assassinate' the rights	0
see	1
the important point	0
does not qualify for any of the laws	0
inordinate behavior	0
has long accused	0
are against	0
long - term interest	1
they should be more circumspect	1
uphold	1
too harsh	0
have been signed to promote	1
powder keg	0
is determined to pursue	1
refused to grant	0
is after imposing	1
axis of evil	0
has put west asia on the brink of another war	0
have given proof of illegality and political persecution	0
unashamedly seen fit	0
blatant campaign of intimidation	0
grinds on	0
chaotic	0
asked	0
using violence , intimidation , special laws and dirty tricks to fix the two - day election	0
as if our country had a human rights problem	0
attacked	0
to dictate	0
would not be out of necessity	0
destroying the established - - eu - supported - - infrastructure	0
farcical - yet - provocative	0
prejudged	0
torture ! .	0
lumping	0
throttling	0
but now	0
cuban club fed	0
their aggressions	0
offer private recommendations	1
to be enemies	0
even more competitive	1
we will go to war	0
now requires action rather than mere lip service	0
wayward	0
irritate	0
stressed	1
were considered	0
the daunting problem of sparking an economic recovery	0
supported	1
very dangerous	0
will help spur	1
is demanding	1
in compliance	0
plotting to bring down each other	0
surrounded to the point of strangulation	0
requests , through a bulletin	0
is asking	1
have screamed	0
has raised fears	0
the illusion	0
strong support	1
message and warning by	0
have been completely ruled out	0
most glaring	0
had been tipped	1
batted an eyelid	0
crippling recession	0
feel	0
have shown reluctance	0
the military great power	1
hope	1
totally biased	0
has accused	0
would totally liberalize	0
argued	1
to stand behind it	1
slander	0
ugly	0
threat	0
no longer live by the sword	0
invoking sanctions against	0
rigged	0
observed ironically	0
some are beginning to forget	0
better ways	1
temporary security	1
manipulation	0
the only way to peace	0
has lost control	0
truly inconceivable	0
gaffe	0
forthright disregard for	0
weak , developing nation	0
eradicate	1
sheer lies	0
appeared ready	1
refuse	0
seems to be murky here	0
vicious remarks that called	0
unprecedented in the history of the comity of nations	0
would stabilize	1
acknowledged	0
considered	1
urged	1
feel at ease	1
were also uncertain	0
toll	0
has accused	0
will never tolerate	0
does not follow	0
imbibed them amidst the safety and leisure	0
regard	1
warm	1
promote	1
had been marred	0
will be just as good	1
please	1
very , very large	1
corner	0
if that is what you can call them	0
hailed	1
are n't even aware of what they are doing	0
stop the circus	0
good idea	1
despots around the world will know how to exploit	0
severely criticized	0
waning grip on power	0
was hoping	1
first organized protest	0
furiously lobbied	1
this milestone	1
invited	1
did not adequately	0
has already warned	0
wanted	1
open	0
doing their utmost	1
aggressively harping	0
transparent , credible , free and fair	1
simply a blatant act of the world's worst rogue state to do someone harm	0
peace be upon him	1
support	1
strong protest and criticism	0
threat to france's ethic and religious minorities	0
would support	1
rejected	0
was particularly pleased	0
is very concerned	0
commitment	1
rejecting	0
worrying	0
is either angling to end the embargo or inching ever closer to dementia	0
build understanding	1
government of death	0
advanced	0
support	1
nothing other than	0
opposition	0
widespread disbelief	0
there is no will to discuss it	0
put on a spectacle	0
unfortunately	0
illegally	0
accusing	0
bitter destruction	0
accused	0
considerable support from	1
disregarding	0
total disregard	0
to hate	0
exercising dictatorial powers	0
many mistakes	0
bashed	0
disagreement with	0
work for peace	1
destroy homes over the heads of their owners	0
boost	1
he can work with his troubled neighbor	0
is being criticized	0
i lost any sense of dignity	0
was angered	0
our full support	1
hugging	1
however	0
equal footing	1
was boycotted	0
does not want	1
some unpalatable measures	0
beleaguered	0
the fatherland	1
the accusations	0
brutal	0
madness	0
seeking to mend fences	1
not a man who likes to improvise	0
without scientific basis	0
at the request	1
because	0
spewed out virulent remarks	0
have all suffered the same fate	0
were opposing	0
give them rights	1
so help me god	1
by fraud	0
utterly	0
legitimate	1
are happy	1
have denied	0
to hide from protestors	0
well , heaven without the 72 virgins	0
it's a proud freedom day	1
but those were the us needs	0
far from condemning	0
blessed	1
never enabled	0
that limbo	0
nobody cares	0
unfair	0
other nations may try to do the same in less dire times	0
acted in collusion	0
pass up the biggest chance of his political life	1
wanted	1
strictly abide	1
will not	0
legitimate	1
at turns passive and inflexible	0
insisted	0
axis of evil	0
storm the castle	0
