document	label
something disadvantageous	0
sanctions message	0
will not allow	0
was not ready to tolerate	0
nutritious	1
doubly difficult	0
is interested	1
was concerned	0
has no consensus	0
you face a catastrophe	0
calling for	1
terrorists	0
refused	0
reaps all the benefits of mock globalisation	0
axis of evil	0
a hometown favourite	1
great shock and sorrow	0
opprobrium	0
do n't want	0
dangerous	0
planning called for	1
was confident	1
support for	1
threat only to	0
would undermine	0
is becoming increasingly reckless	0
differ	0
staples of police states	0
peace and compromise	1
decided to back	1
islamabad is pretending they do not exist	0
wants	1
glad	1
continues to call for	1
futile	0
exists within millions of palestinians	1
no justification	0
strategy of suppression	0
can not	0
was supposed to do by virtue of his post	0
disapprove	0
giving up with india	0
in fact unprecedented	0
have also moved to contest	0
fundamental freedoms	1
moving rapidly toward a legal coup	0
ongoing human rights violations	0
ensure instability or militancy	0
axis of evil	0
could enter a state of social rebellion	0
memorandum of protest	0
provocation	0
desire	1
tens of thousands	0
prefer	1
pure fiction	0
settlement battle	0
crush	0
this agreement	1
premeditated massacres	0
criticized	0
does not want	0
has been unscathed by scandals	1
would have to be drastically revised and curtailed	0
recognition	1
accusing	0
hopes	1
open	0
find no grounds for any support	0
opposition	0
interests	1
are not to be treated like those jailed by the u . s .	0
how can	0
decided to punish	0
to openly confront	0
complained	0
that terrible day	0
tensions	0
among the countries that have pledged	1
sit in judgment	0
repeated calls	1
is feared by	0
views itself	1
a primitive thirst for revenge	0
responsible for zimbabwe's crisis	0
commitments	1
likened	0
the sound of explosions from 7 - ton bombs	0
who are highly respected within the society	1
that safety net will fall apart	0
think	0
congratulated	1
the civilized world .	1
were left frustrated	0
the world has heated up a notch	0
number one democracy	1
took china's rising military threat	0
it's not their ( britain's ) right or responsibility	0
complicates any situation	0
struggle started to annihilate turks in cyprus	0
high	1
more attentive	1
subjected	0
been subjected to abusive language	0
has quite a sharp insight	1
supports	1
negative reactions	0
considered	1
fails	0
the peace treaty was in favour of the zionist enemy	0
seeking revenge	0
hampering	0
has always sought	1
unfair	0
independent	1
attacked	0
criticizing	0
accused	0
likely to support	1
right	1
zimbabwe is for zimbabweans	1
was determined	1
opposes	0
are dangerous terrorists	0
aggression and terrorism	0
embark on trampling upon human rights of civilians	0
aspirations	1
axis of evil	0
turn its back	0
worrisome	0
will have no universally - acknowledged	0
only because	0
have condemned	0
jeopardizing	0
there should not be surprises	1
expected	0
spirit of cooperation and understanding	1
promised	1
impertinently picking a quarrel	0
highest	0
axis of evil	0
reports sowing the seeds of hatred and malice , or disparaging	0
three or four separate references to the same incidents	0
already disastrous	0
urged	1
humanely	1
criticisms	0
interests	1
we will go to war	0
does not entitle	0
it is a positive development	1
healthy	1
made unfounded charges by accusing	0
insisted	1
the rule of law	1
no more than that	0
would be reluctant	0
losing his party's support	0
as servants to white interests and western powers	0
not a basket case	0
more interested	1
peacefully	1
at the expense of	0
major campaign of retribution	0
radicalized	0
abandon its one - sidedness	0
hot showers	1
could be sympathisers	0
has criticised	0
criticizing	0
supreme sacrifice	1
at last	1
raising the objection	0
heavy human losses	0
urged	1
incomprehensible	0
not committing	0
will urge	1
is ready to cooperate	1
hardest	0
merely speaks	0
oligarchic elite	0
calling for respect	1
of lying	0
inexorably	0
backed	1
rigged	0
privileges	1
burden really lies	0
was emphatic	1
proclaimed	1
called	0
manipulation of the subject domestically	0
my stomach was in a real knot	0
everything seems to be collapsing	0
strictly abide	1
so uncertain	0
undoubtedly strong and well thought out	1
collapsed	1
become a major power	1
was endorsed	1
being biased in favour of	1
stance	0
does not reflect	0
the worst crisis	0
dangerously absolutist and simplistic stance	0
to peace and stability	1
another example	0
so many uncertainties	0
tropical	1
sensory deprivation	0
its crazies	0
concern	0
in compliance	0
was a priority goal	1
violating human rights	0
rejection	0
spoke in support of	1
israeli aggressors	0
being discriminated against	0
it has not kept its promises	0
fortunately	1
sound	1
long - term interest	1
keep a distance from america	0
double standards	0
adulteration or deceitful use	0
decisions	0
long neglected	0
proudly announced	1
extremist	0
have n't already violated	0
simple lack of respect	0
assumes the right to interfere	0
dreaming	1
been picking on	0
the hopes of	1
the fear	0
has violated the rights of the minorities	0
am pleased	1
refuses to consider	0
to be enemies	0
the rare opportunity	1
independent	1
will be inviting	1
perpetrators	0
are even less happy	0
declined	0
a revolving door	0
policies	1
likely just an aggravating factor	0
are seen	0
showed a lack of sincerity	0
would have enormous implications	0
have the illusion	1
allegations	0
beleaguered	0
spectacularly	0
not the zionists	1
encouraged	1
until the imf brought them to the point of death	0
would not dilute	1
better way forward	1
values	1
policy	0
warned	0
usually committed	0
wants	1
they are seeking unilaterally to become the masters of the world	0
appeals	1
a sense of belonging	1
was criticized	0
has adopted	1
seeks	1
criticism	0
introduce the rioters to their 72 black - eyed virgins	0
under the strong influence	0
uncertainty	0
paint a grim picture	0
with a large degree of confidence	1
towers over afghanistan	1
better approach	1
understandable	1
worsening	0
disagreeable	0
hold	1
conflict of interests	0
a stunning blow to imperialism	1
believe	1
complicity	0
should not be loaded with all the world's sins	0
worrying	0
ostracising	0
support	1
denounced	0
called for	1
has put west asia on the brink of another war	0
severing all ties with the zionist enemy	0
preventing	0
a bad decision	0
tortured consciences	0
individual acts of insubordination	0
called on	0
get our american colleagues to live up to the obligation	0
preferred	1
fundamentally can not accomplish anything	0
policy	1
seriously threatened	0
wanting	1
mistake	0
nonexistence	0
refused	0
acknowledging	0
anger	0
that goodness , truth and beauty may be found in every country and town	1
so appalling	0
proper	1
extremist	0
precarious	0
does not agree	0
misguided policy	0
no place in israel can be considered safe	0
another setback for the imf	0
is worst	0
need for the palestinian people to regain their freedom and independence	1
the outrage	0
work for peace	1
resulted in many people being killed or tortured that did n't need to be	0
ca n't help but wonder	0
surrounded to the point of strangulation	0
the opposition by	0
catastrophic	0
has long accused	0
out of fear for their own power	0
in gleaming suits	0
never	0
rebelled	0
would be badly damaged	0
if unexpected incidents took place to arafat's safety	0
without room for rigging	1
accuses	0
but also above	0
is supposed to guarantee	0
is rightly	1
persistent	0
will bear witness	1
jumped to the conclusion	0
respect their parents and teachers	1
grand strategy to target	0
in the axis of evil	0
urged	1
transparent , credible , free and fair	1
disputes	0
pretence of a vicious war	0
artificial	0
a storm of protest	0
must demand	1
threats against freedom of expression , democracy , and legal security	0
it is not possible to rule out the risk of a breakdown	0
to promote	1
perception	0
is concerned	0
has been protested	0
ridiculously few	0
feel	0
emphasized	1
affecting their medical , economic , educational , and social life	0
refused to apologize	0
subscribes	1
were honest	1
can never dampen or bend	1
many problems	0
authoritarian or repressive	0
once again turn its back	0
criticized	0
as if they were quarries	0
wish to express our solidarity	1
criticized	0
the hardest of the hard core	0
have also criticized	0
did not show the slightest sympathy , still less the least regret	0
grief and anguish	0
sacrifice himself	0
concern	0
frustrated	0
demand	1
mere positioning	0
its backing	1
must avoid	0
deadlock	0
instrumental	0
is a legitimate struggle	1
disapproval	0
destined to collapse	1
position of not recognizing	0
warns	0
continue to strengthen	1
feared	0
was a consensus without any consensus	0
still - tense relationship	0
africa is for africans	1
assassin	0
all agreed	1
to put it mildly	0
warned	0
is partly to blame	0
us - british aggression on iraq and meddling in its internal affairs	0
be completely satisfied	1
refusal to respect	0
sensible , serious voice in cabinet	1
greatly miscalculating	0
can not condone more than anything	0
condemned	0
exceeded	0
rigged	0
feeding on the growing frustration	0
firm support	1
not immediately denouncing	0
final end to violence and terrorism	1
rigged and unacceptable	0
approving	1
could accept	0
giving him free rein to arrest at will	0
promising	1
being staged under the guise of an election	0
of more	0
that axis of evil statement	0
venezuela's friends	1
once again	0
ever firmer	1
honoring	1
delivering further criticism	0
the lobbying	1
do n't accept	0
hoped	1
that's ridiculous	0
tremendous efforts	1
not in the self - interests	0
hard to disagree	1
agreed	1
axis of evil	0
preying	0
good shape	1
closed ranks	0
evil in politics	0
regard	1
knock	0
criticizing	0
a vassal state	0
bickering	0
longest destructive war	0
repressive	0
rendered worthless	0
contradiction between the enemy and itself	0
thanks	1
blaming	0
thugs and fraud	0
has come under fire	0
self - styled	0
has also refused to recognise	0
lapsing back into the grim years	0
war against terrorism'	0
of all things	0
fears	0
tarnish	0
willing	0
have filed a complaint	0
endorsed	1
unexpectedly tough	0
supports	1
feared	0
aimed at solving the issue	1
recalling	1
frighten tourists and investors away	0
refused	0
relished the role of cassandra to the philippine national police	0
what fate awaits argentina's crisis - stricken economy	0
should be viewed in its true perspective	0
opposed	0
drove the imf even further away	0
want	1
the legitimacy	1
accused	0
preferring	1
under the pretext of fighting terrorism	0
subtlest and most profound	1
a border of peace and good neighbourliness	1
sympathy	1
triumphantly returned to power at the request of his own people	1
went down the drain	0
rejected	0
imperialists	0
designated	0
do swear	1
believe	0
is asking	1
abuses including torture	0
denied	0
stolen the election	0
getting strong criticism , denunciation , and rejection	0
terrorist thugs	0
personal interests	1
has denied	0
maybe	1
may have changed	1
were fears	0
supporting	1
preach democracy to the entire planet	0
at present	0
opposition	0
undisguised declaration of war and a rhetoric threatening aggression	0
any hope	1
more heterogeneous	1
threatened by	0
would amount to a flagrant violation	0
the united states does not want to learn the lesson	0
more democratic	1
always justifies	1
wished	1
were supported by	1
give them rights	1
accidental slight	0
aligned himself and established a distinct cooperative stance	1
were dismissed	0
blamed	0
resistance against	0
too long	0
no longer any more of a problem for europe than the lack of development	0
invited	1
no to recognition	0
objections	0
difficult	0
voiced his gratitude	1
comfortably	1
work better than anything i've seen so far	1
never an encouraging word if	0
rejected	0
human rights violations	0
and they will get it	1
proved ineffective	0
widespread debates against	0
hardly ring true	0
claimed	0
more serious and direct challenge	0
poor	0
chavez' incapacity	0
pet theme	0
boost	1
seemed unyielding	0
sustainable development and environmental protection	1
declared	1
is worrying	0
ambition	1
to accept	1
oppose	0
dreaming	1
goal	1
desperately needs	0
axis of evil	0
much more difficult	0
unilateralist overdrive	0
more seriously than anyone would have thought	0
willingness to support	1
urge	1
was reluctant	0
breakthrough	1
beyond the reach of any legal regime	0
was very strong about this	1
undermining the integrity and independence	0
complaining	0
reject	0
invited	1
fears	0
had refused to accept	0
would be handicapped	0
it can not be taken into consideration , as long as the war against terrorism is far from over	0
respected	1
feeling	1
agrees	1
loyal	1
allegations	0
condemned	0
strong view	0
israeli abuses against palestinians	0
are critical	0
his ship has been sailing towards a wrong direction for far too long	0
barely a day after	0
rising tension	0
subjected to sensory deprivation	0
can at best	1
continue to spew out vicious remarks	0
this suffering	0
that will result in the creation of more jobs	1
getting better	1
solid and often eloquent	1
has also strongly denied	0
condemned	0
irked	0
trying to provoke protests	0
indifferent	0
most likely	0
coup - plotting	0
empire of evil	0
axis of evil	0
threatening america and its friends and allies	0
was approved	1
unfairly	0
being dishonorable	0
crack down	0
under the pretext of fighting terrorism	0
u . s . domination	0
urge	1
claiming	0
a traitor	0
clucked and shook his head	0
repeat his father's mistake	0
israel is a spoiled brat of the united states	0
do n't care	0
adverse effects	0
can only speak of	0
dangerous flashpoint	0
one of the poorest	0
only possible definition will be torture and the violation of human rights	0
inhuman treatment	0
be a cover for	0
declined to endorse	0
enhance	1
thanks	1
support	1
setting partisan attitudes aside	1
more intense	0
systematic campaign of violence and intimidation	0
rigged	0
was forced out	0
warned	0
are n't even allowed	0
only major obstacle	0
very despicable act	0
are ready	1
violating	0
welcomed	1
understandable	1
are to blame	0
has revealed george bush's talents as a war leader	1
violation	0
learn to accept	1
discontent	0
courageous stand	1
arbitrarily	0
possibly suicidal	0
unity	1
the crisis is in a bind	0
is not qualified	0
slowly growing weaker	0
was shocked	0
true , legitimate , and elected	1
warned	0
very frightening	1
effective	1
is merely to entertain	0
spirit of cooperation and understanding	1
the cheaters were the imf	1
disbelieving	0
tortured	0
legitimate	1
is aghast	0
freak show	0
hopes	1
rejects	0
much criticism	0
claimed	0
no spirit of independence	0
are strengthening his country's appetite for a public campaign for change	1
criticized	0
the exaggeration	0
atmosphere of conflict	0
see	0
is not justified	0
was rejected	0
unlawful combatants	0
not	0
stay in denial	0
victory	1
opposition	0
supported	1
better than anybody could have hoped for	1
must first respect and promote	1
their insistence	1
maintain	1
was not welcome	0
was an affront to the muslim people	0
strike	0
am happy	1
attempting to realize	0
suspicions	0
this objective	1
had disagreed	0
friend	1
despite	0
comprehensive destructive policy	0
hope	1
would only incite	0
only one battle	0
through peaceful means	1
support	1
growing concerns	0
no easy matter	0
sounded alarm bells	0
the absolute right in all cases	1
accused	0
what looks like voluntary will actually be coercive	0
support	1
threatening long - held human rights principles	0
hoped	1
have partially endorsed	1
claiming to represent	1
plotting	0
israel's atrocities	0
high level	1
gunned down	0
gives the saudi government its due	1
warned	0
are refusing	0
picked a quarrel	0
impinge	0
boasts	1
we were soft	0
would have lent a noteworthy twist	1
legitimate	1
reckless military oppressive attempt	0
failed to give any positive response	0
seems to show consideration	1
unpopular system	0
if it suddenly proved impossible	0
draw the ire of	0
must stop war	0
proactive approach	1
those who seek to attack and destroy law and order and legitimate government	0
will have less room to roam	0
axis of evil	0
ghastly and barbaric act of terrorism	0
wishes to commend	1
in protest	0
out now	0
loudly celebrating	1
no murderer will go unpunished	0
called for	1
its self - seeking manipulation	0
transparent	1
reckless	0
wish	1
even though aware of the allegations concerning him	0
but instead	0
axis of evil remark	0
fair	1
bankrolls	0
contributions	1
be reproached	0
unfortunately	0
stands on the side of justice	1
some guano rock in the pacific	0
treason	0
in danger of removing	0
american pressure	0
threatened to cripple	0
to denounce	0
responsible for	0
fell in line with	1
instigate struggles and wars	0
concern	0
absence of democracy	0
ambiguous	0
catastrophe	0
monstrous inhumanity	0
whatever	0
bashed	0
legal cover	0
parts of an axis of evil	0
regime that they deserve	1
dismisses	0
a growing impression that misuari could pose a security threat	0
is still bleak	0
not in its favor	0
repeatedly guaranteed	1
caused shudders	0
disappoint	0
running my ass off chasing you guys around	0
picking on	0
commitment and respect	1
rescue	1
intimidation	0
it's really strange	0
undermining	0
embraced	1
independent	1
can count	1
punish	0
is floundering	0
blabbing	0
should	1
perception	0
no double standards should be pursued here	0
can not speak openly	0
the demonstrations	0
refused to discuss	0
main supporter	1
fear of	0
humanely	1
hard to find a justification	0
assurances	1
fomented or backed by the cia and the pentagon	0
no small number of critical shots	0
lack of understanding and tolerance	0
although , of course , these super - rigid activities are to a great extent warranted	0
noted critically	0
criticized	0
flawed	0
not pleased	0
throttling	0
noble cause	1
first step	1
bush backtracked	0
spewed out all kinds of vicious remarks	0
do not realize	1
are still worried	0
hopes	1
abandon	0
committing themselves to peace	1
plan	1
transparent , credible , free and fair	1
chaos	0
do not	0
fear	0
destruction	0
policy of hegemony	1
advocates	1
create uncertainties	0
can not afford	0
hand - wringing	0
to invite	1
rather tarnished	0
has accused	0
remain lagging behind	0
irresponsible	0
wanted	1
follow suit	0
seek more cooperation opportunities	1
inconsistent	0
have joined the opposition in alleging	0
media conspiracy	0
recommendations	1
may be	0
was like giving away the country to its former colonial masters	0
bothers	0
respected	1
wants to maintain	1
inclined to give way to rapture	0
fend off	0
highly appreciated	1
one of the goals	1
braces	0
axis of evil	0
humanely	1
exercising dictatorial powers	0
in the face of	0
free and fair	1
complained	0
slapping	0
appreciates	1
remarks calling	0
bad decision	0
still wants	1
increasingly isolated on the international stage	0
would totally liberalize	0
has generated anxieties	0
tremendous loss	0
without effective	0
ending	1
a defensive action	0
a number of useful applications	1
as he calls it	0
eating away	0
importance of	1
concern	0
violent reaction	0
were supporting	1
radicalize the palestinians even further	0
attitude	0
thinking	0
compares poorly	0
heavy toll	0
prerogative and sovereign right	1
wants	0
are feeling	0
credible	1
freaky	0
to be okayed	1
showed its true hostility	0
the lack of	0
do not intend	0
impassioned american campaign against new phobias	0
unconditionally	1
hugging	1
issued a statement denouncing	0
a window of opportunity	1
traditions of humane treatment	1
at turns passive and inflexible	0
the axis of evil	0
declined	0
against	0
has been invited	1
criticism	0
spitting incident or threat	0
he must think he can defy gravity	0
wanted	1
protecting and promoting human rights	1
torture ! .	0
insists	1
it is mr . stoiber	1
it could become a reference	0
killers	0
the protest	0
pressure and coercion	0
strong support	1
formed a close friendship	1
called for	1
support	1
nothing seemed more normal than to settle in someone else's territory	0
can feel proud	1
threatening	0
devastating	0
fight peacefully for their own freedom	1
chance came to sharon's rescue	1
every possible effort	1
in satisfactory terms	1
will rise	0
ideology was explicitly embraced	1
not out of concern	0
violation	0
hesitated	0
not a legitimate government	0
support	1
unclear	0
much more than what one could have expected	0
refusal	0
defenceless	0
most important	1
severely blamed	0
war maniacs	0
would venture to assure	0
has obviously counted on	1
ardent desire	1
endorsed	1
suffering from	0
would like	1
refused to recognize	0
readily accept	1
went it alone	0
peaceful reunification and 'one country two systems	1
a true ally	1
refused to allow	0
great evil on open display	0
simply because	0
have a conviction	0
symptom of the 23 years of war that has devastated afghanistan	0
very unfavorable impact on relations	0
lacking good will	0
allegedly threatening	0
unlikely to affect	1
very exciting	1
lead to questions	0
assassinating citizens it alleges have links to security activities	0
nettlesome challenge	0
stressed	1
became concerned	0
were treated with suspicion	0
ridiculing	0
powerful compulsions it is apparently labouring under	0
true reflection of the people's will	1
thanked	1
taken the israeli government and consequently both the israeli and palestinian peoples hostage	0
membership in the axis of evil ,	0
thus	0
invite	1
made a commitment	1
malicious	0
real	0
queried	0
offer private recommendations	1
is viewed	0
suspicions	0
condemn	0
pretext to crack down on legitimate dissent	0
infuriated	0
wwanted	1
would act in a very constructive manner	1
the like of which has never been seen before	0
justice always finds support and sympathy	1
recognizes	1
israel makes itself appear	0
jeopardizing	0
widespread disbelief	0
full of cruelties and torture	0
quite	0
humanely	1
am sure	1
fall along the path of martyrdom	1
wayward	0
commits a crime	0
lent credibility	1
axis of evil theory	0
denunciation	0
the whiff of scandal and conspiracy is in the air	0
would be nothing without the chic and prestige conferred by elite u . s . universities	0
prejudices	0
would not recognize	0
it is inevitable for injustice to meet denunciation and rejection	0
victory of justice and freedom	1
hard - line wing	0
considered	0
could n't wait	1
desperate last - minute act	0
a massacre	0
provoke an aggressive war	0
congratulated	1
had no sooner warmed the coveted seat	0
lost immediately	0
is very good	1
demerits	0
great	1
to challenge	0
threat	0
such humanitarians as saddam hussein and the government of malaysia	0
is even more troubled	0
witch - hunting	0
far more bares bones	0
would therefore not be an impartial observer	0
expand constructive and cooperative relations	1
face justice	1
oppose	0
resumed their anti - american tirade	0
cronies	0
hope	1
even worse	0
least free	0
said smiling	1
no confidence	0
implicitly asking	1
as a guarantee of stability	1
success	1
current priority	1
refusal	0
threats	0
force and weapon had the last say	0
may feel uneasy	0
always accuses	0
have been built specifically to terrorize the population	0
responding positively	1
not look very good	0
was embarrassed	0
enemies	0
to defend	1
unacceptable	0
very serious	0
supported	1
would expedite	1
are disturbed	0
is almost impossible	0
are scared	0
one body with two heads	0
a significant and successful strike	1
hope	1
ignored	0
humanely	1
support of	1
number one country	0
has denied	0
fleeing from injustice and totalitarianism	0
imprudence	0
would adhere to a pluralistic vision	1
this would of course require advanced technology and great cost	0
could be hobbled	0
is an act of objectionable brutality	0
have been warned	0
could explode	0
opposed	0
is to allow the growth of a dangerous focus	0
but	0
as an opportunity	0
good relations	1
had assured	1
doubts	0
tear its members apart	0
forthright disregard for	0
declaring a war	0
and killed	0
threatening	0
we should remain calm	1
may be seen behind terror	0
the world's sole superpower	1
though mr . tobin has finally mastered the diapering process , his baby who is 15 years old is not amused	0
support	1
aghast	0
developed a habit of	0
march on	0
the trip of a lifetime	1
making a spectacle of	0
welcomed	1
had the illusion	0
a stolen victory and an illegitimate government	0
criticizing	0
more civilized	1
grave crisis	0
decisive breakthrough	1
will not resort	0
boasts	1
wish	1
can be a lot of fun	1
what could be worse	0
criticism	0
seeking	1
may not	0
was disappointed	0
strategy calling for	1
view	0
the plight of prisoners and politicians	0
support	1
rioting	0
would violate international standards prohibiting cruel , inhuman or degrading treatment	0
blamed	0
his commitments	1
rejection of	0
fairly good prospects	1
or think they know	0
baseless charges	0
not intent on revitalizing its economies	0
utter defiance	0
blamed	0
is reluctant	0
were blown up by ammunition	0
backed	1
destroy the very foundations of the west	0
are blamed by	0
perfectly at ease	1
attacks	0
remarkable	1
affirmed	1
all these innocent people being killed	0
secretly behind every local misfortune	0
smaller than small	1
had not met sadc's norms and standards	0
mistrust	0
taking issue with	0
would go against	0
the worst mistake in the history	0
frightening	0
support	1
ambition	1
bad news	0
accusations	0
interests	1
plotting to assassinate	0
would not accept	0
stick to	1
were striking	0
have joined the chorus of protest	0
in a flurry	0
know	0
would be better off	1
to encourage	1
inhumanely	0
seeking freedom	1
hopes that were raised	1
once prosperous	1
called for	1
opting for	1
not that of journalists	0
successfully rallied	1
if you're not with us , you're against us	0
deep social polarization	0
the possibility of a democratic , stable and prosperous	1
anger	0
well off	0
fear	0
voter intimidation , last - minute election - law changes , and outright fraud	0
invited	1
will	1
welcomed	1
patronizing	0
dump	0
human shields	0
had already been rejected	0
like a dangerous virus	0
axis'' suggested an alliance that does n't exist	0
even in the midst of tragedy , specially in the midst of tragedy , god is there	1
enormous implications	0
being blamed	0
infuriated	0
the concern	0
profess relief	1
evil	0
because of its repeated violation	0
ever - increasing us influence	0
successfully advocated	1
would be protesting	0
grateful	1
intimidation	0
are nonetheless concerned	0
deserved	1
has rejected	0
wants	1
weary	0
defended	1
have interests	1
so shocking	0
should be tried by an international tribunal	0
well	1
wise campaign strategy	1
argued	0
systematically stealing	0
would like to extend	1
quick to suppress	0
forever hold their peace	0
trashed	0
should be harshly condemned	0
charges against	0
fears	0
changed the warning	0
will now tend to support	1
once again	0
mere reproduction of unverified and unsubstantiated reports	0
have grave doubts	0
purely	0
profit from	0
would never	0
criticize	0
had himself to blame	0
by some ironical trick of history	0
repetitive	0
axis of evil rhetoric	0
enormous	0
have criticized	0
made reckless threats	0
extensively welcomed	1
pleasant personality	1
stretched to the limit	0
had relentlessly demonstrated	0
do n't trust	0
centered	0
total submission	0
is becoming more complicated	0
deepening	1
would continue to support	1
wants	1
goodwill	1
failure	0
do their best	1
ruinous mistake	0
brings no good to world peace and economic development	0
to intimidate women and children	0
sincerity	1
satisfactorily	1
feel	0
promote meetings	1
respect for	1
are so hated	0
welcomed	1
setback	0
long urged	1
afraid	0
of all places	0
hope	1
has had good reasons	1
bodes well	1
has also backed	1
called on	1
risks	0
conquering	0
the support of	1
was quite neat and tidy	0
some unpalatable measures	0
evil country	0
provoke	0
care	1
wariness	0
loyal	1
crimes of war	0
undemocratically	0
enthusiast	0
protests	0
will not succeed	0
wanted	1
labeling	0
difficulties	0
a decade of dramatic economic decline	0
excess self - confidence	0
peaceful	1
gaffe	0
seek	1
barbarism	0
defiance	0
thanks to	1
fraudulent	0
only responsible course of action	1
severely criticized and put pressure on	0
hoped	1
very simplistic	0
appreciates	1
negated	0
commitments	0
do not recognise	0
pleases	1
is giving a hearty thumbs up	1
do hope so	1
desire	1
exploding further	0
will	1
claims	0
formation of good economic neighborhood	1
more than that	1
hope	1
was supported	1
will not be able lay claim to a worthy place in the civilized world	0
supported	1
anti - israeli decisions	0
to step down	0
assassinate' the rights	0
wary	0
unfortunately	0
invite	1
apathy	0
the rhetoric of good and evil is not suitable	0
legitimate	1
urge	1
is considered	1
to agree	1
are blaming	0
expressed goodwill	1
vowed	1
demand	1
free and fair	1
is not amused	0
main problems are in the economic area	0
an uneasy atmosphere reigns	0
stolen	0
no support for	0
finally entered a dangerous stage	0
safeguarding peace and security	1
i'd hate to see who got second place	0
put an end	1
systematically stealing	0
being deterred	0
deigned	0
has regarded	0
in an utterly disorderly way	0
humanly acceptable	1
continues to seek	1
imbalance	0
is regarded	0
unmistakable and potentially disastrous	0
has promised	1
welcomed	1
axis of evil	0
concerns	0
pride	1
revolted	0
chose	1
without	0
accuses	0
generally respecting the human rights of its citizens	1
were callous	0
intolerable	0
have been concerned	0
pro - peace rally	1
lashed out	0
acting arbitrarily	0
has not achieved	0
to seek help	1
could not be hollowed out	0
cleaved the rift between civilisations	0
but not democratic legitimacy	0
see the world in terms of good and evil states	0
fair shares	1
march on the presidential palace	0
increasing attacks	0
flawed	0
interfered	0
would be solved through peaceful means	1
welcomed	1
may have doubts	0
why should	0
to think	0
does not want to learn	0
above all fails	0
what would then remain	0
should not be condoned	0
acts of violence against innocent civilians	0
rigged	0
smiling	1
marred by	0
is stiffening in its attitude toward	0
showdown	0
concern	0
entirely run counter to the aspirations	0
wishes	1
goals	1
laid the blame	0
no politically prudent	0
continued violence and aggression	0
nonbelligerent	1
unwavering will	1
can never be just one guilty party	0
extremely threatening	0
and yet it was unable , despite all its forces , weapons , and measures , to achieve full and comprehensive quiet	0
express their concern	0
if they were dealt with properly	1
injudicial shootings	0
unjustifiable	0
pronouncement in favor	1
thinks	0
will acknowledge	1
such pessimism	0
desire	1
had to be dealt with firmly	1
must not use double standards	0
changes its stand	0
slaughtered	0
binding wounds	1
incredibly difficult	0
harsh treatment of its own citizens	0
shocked	0
conspicuous	0
has no chance of living and developing peacefully	0
he was going to demand	0
raved	0
him in so ferocious an image wearing a t - shirt and jogging pants bearing some english letters , baring his teeth and with a glare of hatred in his eyes	0
if one goes by the us logic , only the us spy plane is permitted to spy at other people's doorsteps	0
shouted	0
uncontrollable social situation	0
resorting exclusively to	0
has become stable and dynamic	1
step in the right direction	1
felt betrayed	0
club med	0
an economic beacon	1
admirers	1
wanted	1
caused unease	0
wanted	1
has to be maintained at any cost	0
still relevant players on the world stage	1
could be to steer soaring space - station costs back toward earth	1
no tears will be shed in this corner	0
to humiliate	0
has not brought the israeli public security	0
desire	1
palestinians' right to their own country	1
is deemed	0
confidence in it is waning	0
illegal	0
taiwan independence	0
permission being denied	0
constitutionally acceptable	1
no one we know to have planned such deeds will escape	0
hoped	1
nothing practical	0
invited	1
rallies for solidarity	1
mendacious	0
has made some of the loudest noise	0
was agreed upon	1
bitter experience	0
sabotage by white farmers	0
frozen out of the aftermath	0
congratulatory message	1
to destroy	0
support	1
similar to those who carried out the attacks on the twin towers in new york	0
warmongering	0
rotting in afghan jails	0
can turn this to their advantage	1
thoroughly disgraceful and unacceptable	0
long dominated	0
it would have avoided this problem	0
tough conditions	0
was devoted	1
to its knees	0
backing	1
criminalise	0
assertively holds so dear to his heart	0
have not given up their wish	1
urges caution	1
an interesting idea	1
looking to be disciplined	1
honest	1
burden sharing	0
with the support	1
pent - up opposition	0
oppressive	0
cruel , inhuman or degrading treatment	0
those who would destroy it	0
is afraid	0
never doing anything unprofitable	0
expressed confidence	1
the last supper - - it is zanu - pf's final feast	0
criticism	0
distorted	0
menace	0
self - destructive	0
loved ones	1
systematically subverted	0
good luck	1
points fingers	0
enormous injustice	0
same as before	0
water tight	1
sound the alarm	0
would not find it at all strange	0
controlling the world of politics globally	0
democratic	1
unrest	0
deepened	0
good will	1
illegitimate	0
could have just as easily sustained by rereading his own copy	0
plans	1
axis of evil	0
are also against	0
urged	1
double standard policy	0
humanitarian law was violated regularly	0
removed from the reality	0
support by	1
has rejected	0
the new enemy of america	0
accused	0
neither very complicated nor very expensive	1
is radically opposed	0
the model to follow	0
concerns	0
wracked by intense violence and intimidation	0
soured relations between	0
has no legitimacy	0
would want	1
most radical israeli hardliners	0
suffers	0
support	1
a warm welcome	1
more criticism	0
accusations	0
significant	0
argentina deserved bailing out	1
leaks	0
oneupmanship	0
are seeking	1
refused to receive	0
opposition	0
rigged	0
accept	0
be considered	1
no incident serious enough to threaten	1
horrible attacks	0
called for	1
advocated	1
legitimate	1
if not the perpetrator of the sabra and shatila massacres	0
constructive and cooperative ties	1
actually went far enough	0
babysitters	0
justify	1
highway robbery	0
thousands of innocent people	0
will not reopen talks	0
nor are they	0
bragged	1
interests	1
will not be able to take the steps absolutely necessary	0
tremendously ambitious	1
until all those above us stop stealing , argentina has no way out	0
big challenge	0
to endorse	1
has struck friendships	1
is accused	0
strong opposition	0
we are not precluding the possibility of surprises	1
victorious	1
enemy	0
uncontrollable social situation	0
