document	label
resistance	1
just empty rhetoric	0
important	1
calls	1
appears to be another faith - based initiative : we should have faith that major corporations will line up to volunteer	0
was reluctant	0
loud opposition	0
more tolerable than before	1
assassination	0
outcry	0
was it only the wish of socialist propaganda in those words	0
at a loss	0
resisted	0
now more distant than before	0
warned	0
the darkest hour is always before the dawn	1
personally offended	0
more clearly	1
his brother , jeb , needs in order to secure his reelection	0
stay in denial	0
was tasty	1
not sure	0
were suspected of	0
triumphantly returned to power at the request of his own people	1
suspicions	0
opting for	1
sat back with arms folded would have made us all hostages	0
such remarks	0
has brought in three francs	1
doubts	0
heavy losses	0
recognition	1
and killed	0
undemocratically	0
persistent	0
has refused	0
have preference for	1
rig	0
is not qualified	0
peaceful way forward	1
deal with this flawed election	0
goal	1
you can hardly speak of a targeting error	0
policy of domination in total negation of the lofty principles of morality , ethic and democracy	0
high	1
promote	1
repudiates	0
quite supportive	1
want	1
a view to the contrary	0
worst	0
hold	1
is ignoring its commitments	0
not enough	0
terror	0
liquidation	0
opposes	0
crippling recession	0
disdain and wrath	0
they may no longer stand shoulder to shoulder	0
terrorists	0
cares	1
labeling	0
and yet it was unable , despite all its forces , weapons , and measures , to achieve full and comprehensive quiet	0
on behalf of my country	1
to please	1
somewhat softens its tone	1
have called on	1
victorious	1
holds so dear to his heart	1
bodes well	1
opposition	0
slams	0
agreed	1
just have to bash	0
incommunicado detentions	0
like a dangerous virus	0
as the saying goes , when you pull up the turnip , mud comes with it	0
rigged	0
sincerity	1
insidious	0
will	1
supporters	1
lost their illegitimate interests	0
is obviously afoot	0
advocate	1
would not dilute	1
oppose	0
to stand behind it	1
interfered	0
sufficiently patriotic	1
intimidate	0
do n't look natural	0
hails	1
was swift to denounce	0
was meant to punish	0
blessed	1
method reporting	0
always	0
tried hard to establish	1
are calling for	1
bin ladin and mullah omar put together	0
should have called government officials to account sooner	0
continue to adopt	0
feared	0
made too many enemies	0
support	1
current spiral of violence	0
are reluctant	0
the axis of evil	0
that concessions are sufficiently concrete	1
peace and compromise	1
is a story of success	1
commitment	1
not even	0
would not recognize	0
as a human being	1
see	1
thinks	0
has accused	0
was frustrated	0
axis of evil	0
has become irritating	0
no confidence	0
are bent on destroying	0
oneupmanship of rudeness	0
kid glove	0
is still bleak	0
a stunning blow to imperialism	1
express their deep dissatisfaction and firm opposition	0
are feeling	0
back on track	1
the illusion	0
taking action against	0
has not brought the israeli public security	0
hard to find a justification	0
determination	1
called for	1
unrest	0
pathetic in that	0
harsh	0
promote	1
false premises regarding anticipated government revenues	0
seriously hindered	0
accused of	0
clamp down on freedom of expression and legitimate dissent	0
end of the era of violence and counterviolence	1
expresses the concern	0
an aberration that goes against mankind	0
gives a rat's ass	0
hope	1
poor human rights conditions	0
axis of evil	0
unrealistic	0
rejection	0
just to gain popularity	0
there is no alternative to it but conflict , isolation , nationalism , and ultimately war	0
disregarding	0
is accused	0
preying	0
its own inhuman behavior	0
damned proud	1
settle scores	0
accused	0
to express openly dissenting political and religious views	0
legal protection and backing	0
with the support	1
instead of	0
would therefore not be an impartial observer	0
double standards	0
on the rise	0
condemnation	0
fully grasp	1
interests	1
as close as	1
disapprove	0
had not met sadc's norms and standards	0
totally unrealistic budget was prepared	0
supports	1
go into the streets en masse and defend and support	1
did n't want	0
even though aware of the allegations concerning him	0
personal interests	1
protested	0
fundamentally unfair and unjust	0
more concrete support	1
no quick fix	0
meddling	0
in a statement appeals	1
is but a signboard used by the united states	0
outmanoeuvred	0
failed experiences	0
firing indiscriminately	0
should welcome the fact	1
would have less leeway	0
over something as petty as envy	0
calls	1
infuriated	0
support	1
pretended to support	1
repeated calls	1
the destruction	0
pleasing it is to my own ears	1
forthright disregard for	0
should take urgent measures	1
invisible	0
indecisive	0
commitment	1
advise	1
i am a jailed president	0
not in the self - interests	0
embraces	1
approve of	1
arouses fears	0
perhaps chaos	0
in danger of removing	0
worries	0
evil	0
see	0
got a boost	1
is stiffening in its attitude toward	0
quick return to the negotiating table	1
has revealed george bush's talents as a war leader	1
blamed	0
enjoying hygienic and food conditions that were very superior to what they could have known in afghanistan	1
spiteful attitude	0
illegible	0
crack down	0
complaining	0
welcomed	1
cause of justice of our people	1
fortunately	1
niche of affection and solidarity	1
has called for	1
always great	1
quite a leap forward	1
the refusal	0
those who sow the wind will reap a whirlwind	0
will develop a relationship of cooperation	1
questionable	0
warning	0
more concerned	0
under siege	0
where the hell it is	0
irresponsible	0
was a deluge of doubts	0
opposed	0
expose all venezuelans to national and international ridicule	0
more seriously than anyone would have thought	0
has been sounding the alarm	0
illegitimate	0
do n't want	0
safeguarding	1
wrong judgment	0
unfair	0
the principles of kyoto were fine	1
is regarded	0
greater	1
anti - us sentiment	0
continues to demolish	0
does not rule out	1
no protection	0
not	0
denunciation	0
raise questions	0
provocation	0
respecting	1
axis of evil	0
ill - treatment	0
refusal	0
evaluated	0
once looked impossible to win	0
no master of eloquence	0
throttling	0
excessive	0
want	1
arrogance toward	0
should consider imposing	1
are seeking	1
the world's sole superpower	1
everyone pays dearly for his mistakes , and somehow manages as best he can	0
will of	1
get away with bad policymaking	0
unbearable insult	0
a hometown favourite	1
putting at least part of the blame	0
suffering of iraqi people facing crippling international sanctions	0
have also aggravated	0
was especially satisfied	1
in a way that threatens	0
better fed	1
had already been rejected	0
hardline	0
harsh criticism	0
are seeking	0
humanely	1
was rebuffed	0
affinity toward	1
combative talk	0
criticized	0
used the word of axis of evil to label	0
wants	0
leadership	1
the disturber of peace	0
manipulation of the subject domestically	0
claims	0
warned	0
humane , legal , and proper	1
reputation was ruined	0
persecuting	0
the black hole of mazar - isharif	0
can not be considered as substantially free and fair	0
blaming	0
victory	1
shameful mum	0
thrown its weight behind	1
assuming it has any	0
any act of violence or use of threat , regardless of reason and aim	0
confounding right and wrong	0
wants	1
undisguised declaration of war and a rhetoric threatening aggression	0
good list	1
accused	0
protection	0
dream	1
volatile	0
criticism	0
supporting	1
just and legitimate	1
underestimates	0
split the motherland	0
elevates its image in international society	1
bear this patiently	1
unpleasant	0
preserve	1
take the lead	1
humanely	1
victim of terrorism	0
refused by	0
just peace	1
friends	1
threat	0
gradually promoted	1
see	0
is unequivocal in its u . s . support	1
are prepared to accept	1
one of the few enlightened officials	1
will have trouble wriggling out of the need to explain and justify	0
with a large degree of confidence	1
merely speaks	0
incredibly difficult	0
resorting	0
hand it the bill	0
that may be the case	1
explosive	0
horrible	0
strong criticism	0
an interruption of the constitutional order	0
praised	1
two forms of terrorism fuel each other	0
are agitating	0
like alcatraz or devil's island	0
odious	0
topple	0
condemned	0
pot calling the kettle black	0
fresh - meat	0
grand bargain	1
crackdown	0
crippled	0
violence and intimidation	0
uncontrollable social situation	0
to agree	1
viciously	0
accusations	0
conspicuous	0
tension between	0
have joined the chorus of protest	0
ca n't be burying its head in the sand	0
misjudgment	0
have denied	0
believed	0
relegating the defense of democratic principles to a subordinate place	0
explicit statements of support for	1
long and painful	0
brutalizing	0
do not realize	1
the successful ratification	1
hue and cry	0
a firm grounding in international human rights	1
taking care to avoid directly criticizing	0
befuddled	0
the concerns voiced	0
a government mouthpiece	0
those who seek to attack and destroy law and order and legitimate government	0
20 times more	1
raising concerns	0
utilizing force in an inappropriate volume	0
protestations	0
destroys the fundamental principles of subordination	0
is perforce a bit scary	0
innocent	1
clearly not free and fair	0
to resist	0
have given proof of illegality and political persecution	0
charges	0
dignity	1
his friendship	1
uphold	1
one body with two heads	0
join hands	1
had repeatedly asked	1
remarks calling	0
giving a green light	1
prevented	0
has likened	0
extremely easy	0
effectively ruled	1
expressing concern	0
had relentlessly demonstrated	0
readily	0
anger	0
incursions and atrocities of oppression israel is perpetrating	0
sharply questioned	0
commended	1
invited	1
recommendation	1
axis of evil	0
towers over afghanistan	1
reassurances	1
had been tainted by months of political violence and intimidation , last - minute changes to electoral laws , and the disenfranchisement of tens of thousands of voters in harare	0
welcome	1
seeks	1
charging	0
deleted	0
urge	1
threaten our society	0
gulf between	0
continuing	0
summarily dismissed	0
that terrible day	0
cages	0
murder all of us	0
growing concerns	0
could not be said	0
very constructive	1
lumping	0
insufficient guarantees in themselves	1
pro - peace rally	1
exemplary	1
nothing other than	0
menace	0
effectively curb	1
hope	1
wants	1
is concerned	0
humane and reasonable	1
voiced opposition	0
transparent , credible , free and fair	1
having supported	1
